C,C1,C2
0.015000022,0.015,2.2000000000000002e-08
0.015000022,2.2000000000000002e-08,0.015
0.015000026999999999,0.015,2.7e-08
0.015000026999999999,2.7e-08,0.015
0.015000033,0.015,3.3000000000000004e-08
0.015000033,3.3000000000000004e-08,0.015
0.015000039,0.015,3.9000000000000005e-08
0.015000039,3.9000000000000005e-08,0.015
0.015000046999999999,0.015,4.7000000000000004e-08
0.015000046999999999,4.7000000000000004e-08,0.015
0.015000056,0.015,5.6000000000000005e-08
0.015000056,5.6000000000000005e-08,0.015
0.015000068,0.015,6.8e-08
0.015000068,6.8e-08,0.015
0.015000082,0.015,8.2e-08
0.015000082,8.2e-08,0.015
0.015000099999999999,0.015,1e-07
0.015000099999999999,1e-07,0.015
0.015000119999999999,0.015,1.2000000000000002e-07
0.015000119999999999,1.2000000000000002e-07,0.015
0.01500015,0.015,1.5e-07
0.01500015,1.5e-07,0.015
0.01500018,0.015,1.8e-07
0.01500018,1.8e-07,0.015
0.01500022,0.015,2.2e-07
0.01500022,2.2e-07,0.015
0.01500027,0.015,2.7e-07
0.01500027,2.7e-07,0.015
0.01500033,0.015,3.3e-07
0.01500033,3.3e-07,0.015
0.015000389999999999,0.015,3.9e-07
0.015000389999999999,3.9e-07,0.015
0.01500047,0.015,4.7e-07
0.01500047,4.7e-07,0.015
0.01500056,0.015,5.6e-07
0.01500056,5.6e-07,0.015
0.015000679999999999,0.015,6.800000000000001e-07
0.015000679999999999,6.800000000000001e-07,0.015
0.01500082,0.015,8.2e-07
0.01500082,8.2e-07,0.015
0.015000999999999999,0.015,1e-06
0.015000999999999999,1e-06,0.015
0.0150012,0.015,1.2e-06
0.0150012,1.2e-06,0.015
0.0150015,0.015,1.5e-06
0.0150015,1.5e-06,0.015
0.0150018,0.015,1.8e-06
0.0150018,1.8e-06,0.015
0.0150022,0.015,2.2e-06
0.0150022,2.2e-06,0.015
0.015002699999999999,0.015,2.7e-06
0.015002699999999999,2.7e-06,0.015
0.015003299999999999,0.015,3.2999999999999997e-06
0.015003299999999999,3.2999999999999997e-06,0.015
0.015003899999999999,0.015,3.9e-06
0.015003899999999999,3.9e-06,0.015
0.0150047,0.015,4.7e-06
0.0150047,4.7e-06,0.015
0.0150056,0.015,5.6e-06
0.0150056,5.6e-06,0.015
0.015006799999999999,0.015,6.799999999999999e-06
0.015006799999999999,6.799999999999999e-06,0.015
0.0150082,0.015,8.2e-06
0.0150082,8.2e-06,0.015
0.015009999999999999,0.015,9.999999999999999e-06
0.015009999999999999,9.999999999999999e-06,0.015
0.015012,0.015,1.2e-05
0.015012,1.2e-05,0.015
0.015014999999999999,0.015,1.4999999999999999e-05
0.015014999999999999,1.4999999999999999e-05,0.015
0.015018,0.015,1.8e-05
0.015018,1.8e-05,0.015
0.015021999999999999,0.015,2.2e-05
0.015021999999999999,2.2e-05,0.015
0.015026999999999999,0.015,2.7e-05
0.015026999999999999,2.7e-05,0.015
0.015033,0.015,3.2999999999999996e-05
0.015033,3.2999999999999996e-05,0.015
0.015039,0.015,3.9e-05
0.015039,3.9e-05,0.015
0.015047,0.015,4.7e-05
0.015047,4.7e-05,0.015
0.015056,0.015,5.6e-05
0.015056,5.6e-05,0.015
0.015068,0.015,6.8e-05
0.015068,6.8e-05,0.015
0.015082,0.015,8.2e-05
0.015082,8.2e-05,0.015
0.015099999999999999,0.015,0.0001
0.015099999999999999,0.0001,0.015
0.01512,0.015,0.00012000000000000002
0.01512,0.00012000000000000002,0.015
0.01515,0.015,0.00015000000000000001
0.01515,0.00015000000000000001,0.015
0.015179999999999999,0.015,0.00018
0.015179999999999999,0.00018,0.015
0.01522,0.015,0.00022
0.01522,0.00022,0.015
0.015269999999999999,0.015,0.00027
0.015269999999999999,0.00027,0.015
0.015300000000000001,0.012,0.0033
0.015300000000000001,0.0033,0.012
0.01533,0.015,0.00033000000000000005
0.01533,0.00033000000000000005,0.015
0.01539,0.015,0.00039000000000000005
0.01539,0.00039000000000000005,0.015
0.01547,0.015,0.00047000000000000004
0.01547,0.00047000000000000004,0.015
0.01556,0.015,0.0005600000000000001
0.01556,0.0005600000000000001,0.015
0.0156,0.01,0.0056
0.0156,0.0056,0.01
0.01568,0.015,0.00068
0.01568,0.00068,0.015
0.01582,0.015,0.0008200000000000001
0.01582,0.0008200000000000001,0.015
0.0159,0.012,0.0039000000000000003
0.0159,0.0039000000000000003,0.012
0.016,0.015,0.001
0.016,0.001,0.015
0.0162,0.015,0.0012000000000000001
0.0162,0.0012000000000000001,0.015
0.0164,0.0082,0.0082
0.0165,0.015,0.0015
0.0165,0.0015,0.015
0.0167,0.012,0.0047
0.0167,0.0047,0.012
0.0168,0.015,0.0018000000000000002
0.0168,0.0018000000000000002,0.015
0.016800000000000002,0.01,0.0068000000000000005
0.016800000000000002,0.0068000000000000005,0.01
0.0172,0.015,0.0022
0.0172,0.0022,0.015
0.0176,0.012,0.0056
0.0176,0.0056,0.012
0.0177,0.015,0.0027
0.0177,0.0027,0.015
0.018000000000000002,0,0.018000000000000002
0.018000000000000002,0.018000000000000002,0
0.018000000010000003,0.018000000000000002,1e-11
0.018000000010000003,1e-11,0.018000000000000002
0.018000000012000004,0.018000000000000002,1.2e-11
0.018000000012000004,1.2e-11,0.018000000000000002
0.018000000015000003,0.018000000000000002,1.5e-11
0.018000000015000003,1.5e-11,0.018000000000000002
0.018000000018000003,0.018000000000000002,1.8e-11
0.018000000018000003,1.8e-11,0.018000000000000002
0.018000000022,0.018000000000000002,2.1999999999999998e-11
0.018000000022,2.1999999999999998e-11,0.018000000000000002
0.018000000027,0.018000000000000002,2.7e-11
0.018000000027,2.7e-11,0.018000000000000002
0.018000000033,0.018000000000000002,3.3e-11
0.018000000033,3.3e-11,0.018000000000000002
0.018000000039000003,0.018000000000000002,3.9e-11
0.018000000039000003,3.9e-11,0.018000000000000002
0.018000000047000003,0.018000000000000002,4.7e-11
0.018000000047000003,4.7e-11,0.018000000000000002
0.018000000056000002,0.018000000000000002,5.6e-11
0.018000000056000002,5.6e-11,0.018000000000000002
0.018000000068000004,0.018000000000000002,6.8e-11
0.018000000068000004,6.8e-11,0.018000000000000002
0.018000000082000003,0.018000000000000002,8.2e-11
0.018000000082000003,8.2e-11,0.018000000000000002
0.018000000100000003,0.018000000000000002,9.999999999999999e-11
0.018000000100000003,9.999999999999999e-11,0.018000000000000002
0.01800000012,0.018000000000000002,1.2e-10
0.01800000012,1.2e-10,0.018000000000000002
0.01800000015,0.018000000000000002,1.5e-10
0.01800000015,1.5e-10,0.018000000000000002
0.018000000180000003,0.018000000000000002,1.8e-10
0.018000000180000003,1.8e-10,0.018000000000000002
0.018000000220000003,0.018000000000000002,2.2e-10
0.018000000220000003,2.2e-10,0.018000000000000002
0.018000000270000004,0.018000000000000002,2.7e-10
0.018000000270000004,2.7e-10,0.018000000000000002
0.01800000033,0.018000000000000002,3.3e-10
0.01800000033,3.3e-10,0.018000000000000002
0.018000000390000003,0.018000000000000002,3.9e-10
0.018000000390000003,3.9e-10,0.018000000000000002
0.018000000470000003,0.018000000000000002,4.699999999999999e-10
0.018000000470000003,4.699999999999999e-10,0.018000000000000002
0.018000000560000003,0.018000000000000002,5.599999999999999e-10
0.018000000560000003,5.599999999999999e-10,0.018000000000000002
0.018000000680000003,0.018000000000000002,6.799999999999999e-10
0.018000000680000003,6.799999999999999e-10,0.018000000000000002
0.01800000082,0.018000000000000002,8.2e-10
0.01800000082,8.2e-10,0.018000000000000002
0.018000001,0.018000000000000002,1e-09
0.018000001,1e-09,0.018000000000000002
0.0180000012,0.018000000000000002,1.2e-09
0.0180000012,1.2e-09,0.018000000000000002
0.0180000015,0.018000000000000002,1.5e-09
0.0180000015,1.5e-09,0.018000000000000002
0.018000001800000002,0.018000000000000002,1.8e-09
0.018000001800000002,1.8e-09,0.018000000000000002
0.018000002200000004,0.018000000000000002,2.2000000000000003e-09
0.018000002200000004,2.2000000000000003e-09,0.018000000000000002
0.018000002700000003,0.018000000000000002,2.7e-09
0.018000002700000003,2.7e-09,0.018000000000000002
0.0180000033,0.018000000000000002,3.3e-09
0.0180000033,3.3e-09,0.018000000000000002
0.018000003900000002,0.018000000000000002,3.9e-09
0.018000003900000002,3.9e-09,0.018000000000000002
0.018000004700000002,0.018000000000000002,4.7e-09
0.018000004700000002,4.7e-09,0.018000000000000002
0.0180000056,0.018000000000000002,5.6000000000000005e-09
0.0180000056,5.6000000000000005e-09,0.018000000000000002
0.018000006800000003,0.018000000000000002,6.8000000000000005e-09
0.018000006800000003,6.8000000000000005e-09,0.018000000000000002
0.0180000082,0.018000000000000002,8.2e-09
0.0180000082,8.2e-09,0.018000000000000002
0.018000010000000004,0.018000000000000002,1e-08
0.018000010000000004,1e-08,0.018000000000000002
0.018000012000000003,0.018000000000000002,1.2000000000000002e-08
0.018000012000000003,1.2000000000000002e-08,0.018000000000000002
0.018000015,0.018000000000000002,1.5000000000000002e-08
0.018000015,1.5000000000000002e-08,0.018000000000000002
0.018000018000000003,0.018000000000000002,1.8000000000000002e-08
0.018000018000000003,1.8000000000000002e-08,0.018000000000000002
0.018000022,0.018000000000000002,2.2000000000000002e-08
0.018000022,2.2000000000000002e-08,0.018000000000000002
0.018000027000000002,0.018000000000000002,2.7e-08
0.018000027000000002,2.7e-08,0.018000000000000002
0.018000033000000002,0.018000000000000002,3.3000000000000004e-08
0.018000033000000002,3.3000000000000004e-08,0.018000000000000002
0.018000039000000002,0.018000000000000002,3.9000000000000005e-08
0.018000039000000002,3.9000000000000005e-08,0.018000000000000002
0.018000047,0.018000000000000002,4.7000000000000004e-08
0.018000047,4.7000000000000004e-08,0.018000000000000002
0.018000056,0.018000000000000002,5.6000000000000005e-08
0.018000056,5.6000000000000005e-08,0.018000000000000002
0.018000068,0.018000000000000002,6.8e-08
0.018000068,6.8e-08,0.018000000000000002
0.018000082,0.018000000000000002,8.2e-08
0.018000082,8.2e-08,0.018000000000000002
0.0180001,0.018000000000000002,1e-07
0.0180001,1e-07,0.018000000000000002
0.01800012,0.018000000000000002,1.2000000000000002e-07
0.01800012,1.2000000000000002e-07,0.018000000000000002
0.018000150000000003,0.018000000000000002,1.5e-07
0.018000150000000003,1.5e-07,0.018000000000000002
0.01800018,0.018000000000000002,1.8e-07
0.01800018,1.8e-07,0.018000000000000002
0.01800022,0.018000000000000002,2.2e-07
0.01800022,2.2e-07,0.018000000000000002
0.018000270000000002,0.018000000000000002,2.7e-07
0.018000270000000002,2.7e-07,0.018000000000000002
0.018000330000000002,0.018000000000000002,3.3e-07
0.018000330000000002,3.3e-07,0.018000000000000002
0.01800039,0.018000000000000002,3.9e-07
0.01800039,3.9e-07,0.018000000000000002
0.01800047,0.018000000000000002,4.7e-07
0.01800047,4.7e-07,0.018000000000000002
0.018000560000000002,0.018000000000000002,5.6e-07
0.018000560000000002,5.6e-07,0.018000000000000002
0.01800068,0.018000000000000002,6.800000000000001e-07
0.01800068,6.800000000000001e-07,0.018000000000000002
0.01800082,0.018000000000000002,8.2e-07
0.01800082,8.2e-07,0.018000000000000002
0.018001000000000003,0.018000000000000002,1e-06
0.018001000000000003,1e-06,0.018000000000000002
0.018001200000000002,0.018000000000000002,1.2e-06
0.018001200000000002,1.2e-06,0.018000000000000002
0.018001500000000004,0.018000000000000002,1.5e-06
0.018001500000000004,1.5e-06,0.018000000000000002
0.018001800000000002,0.018000000000000002,1.8e-06
0.018001800000000002,1.8e-06,0.018000000000000002
0.018002200000000003,0.018000000000000002,2.2e-06
0.018002200000000003,2.2e-06,0.018000000000000002
0.018002700000000003,0.018000000000000002,2.7e-06
0.018002700000000003,2.7e-06,0.018000000000000002
0.018003300000000003,0.018000000000000002,3.2999999999999997e-06
0.018003300000000003,3.2999999999999997e-06,0.018000000000000002
0.018003900000000003,0.018000000000000002,3.9e-06
0.018003900000000003,3.9e-06,0.018000000000000002
0.018004700000000002,0.018000000000000002,4.7e-06
0.018004700000000002,4.7e-06,0.018000000000000002
0.018005600000000004,0.018000000000000002,5.6e-06
0.018005600000000004,5.6e-06,0.018000000000000002
0.018006800000000003,0.018000000000000002,6.799999999999999e-06
0.018006800000000003,6.799999999999999e-06,0.018000000000000002
0.018008200000000002,0.018000000000000002,8.2e-06
0.018008200000000002,8.2e-06,0.018000000000000002
0.01801,0.018000000000000002,9.999999999999999e-06
0.01801,9.999999999999999e-06,0.018000000000000002
0.018012000000000004,0.018000000000000002,1.2e-05
0.018012000000000004,1.2e-05,0.018000000000000002
0.018015000000000003,0.018000000000000002,1.4999999999999999e-05
0.018015000000000003,1.4999999999999999e-05,0.018000000000000002
0.018018000000000003,0.018000000000000002,1.8e-05
0.018018000000000003,1.8e-05,0.018000000000000002
0.018022000000000003,0.018000000000000002,2.2e-05
0.018022000000000003,2.2e-05,0.018000000000000002
0.018027,0.018000000000000002,2.7e-05
0.018027,2.7e-05,0.018000000000000002
0.018033,0.018000000000000002,3.2999999999999996e-05
0.018033,3.2999999999999996e-05,0.018000000000000002
0.018039000000000003,0.018000000000000002,3.9e-05
0.018039000000000003,3.9e-05,0.018000000000000002
0.018047,0.018000000000000002,4.7e-05
0.018047,4.7e-05,0.018000000000000002
0.018056000000000003,0.018000000000000002,5.6e-05
0.018056000000000003,5.6e-05,0.018000000000000002
0.018068,0.018000000000000002,6.8e-05
0.018068,6.8e-05,0.018000000000000002
0.018082,0.018000000000000002,8.2e-05
0.018082,8.2e-05,0.018000000000000002
0.0181,0.018000000000000002,0.0001
0.0181,0.0001,0.018000000000000002
0.01812,0.018000000000000002,0.00012000000000000002
0.01812,0.00012000000000000002,0.018000000000000002
0.018150000000000003,0.018000000000000002,0.00015000000000000001
0.018150000000000003,0.00015000000000000001,0.018000000000000002
0.01818,0.018000000000000002,0.00018
0.01818,0.00018,0.018000000000000002
0.0182,0.01,0.0082
0.0182,0.0082,0.01
0.018220000000000004,0.018000000000000002,0.00022
0.018220000000000004,0.00022,0.018000000000000002
0.01827,0.018000000000000002,0.00027
0.01827,0.00027,0.018000000000000002
0.0183,0.015,0.0033
0.0183,0.0033,0.015
0.018330000000000003,0.018000000000000002,0.00033000000000000005
0.018330000000000003,0.00033000000000000005,0.018000000000000002
0.018390000000000004,0.018000000000000002,0.00039000000000000005
0.018390000000000004,0.00039000000000000005,0.018000000000000002
0.018470000000000004,0.018000000000000002,0.00047000000000000004
0.018470000000000004,0.00047000000000000004,0.018000000000000002
0.018560000000000004,0.018000000000000002,0.0005600000000000001
0.018560000000000004,0.0005600000000000001,0.018000000000000002
0.018680000000000002,0.018000000000000002,0.00068
0.018680000000000002,0.00068,0.018000000000000002
0.0188,0.012,0.0068000000000000005
0.0188,0.0068000000000000005,0.012
0.018820000000000003,0.018000000000000002,0.0008200000000000001
0.018820000000000003,0.0008200000000000001,0.018000000000000002
0.0189,0.015,0.0039000000000000003
0.0189,0.0039000000000000003,0.015
0.019000000000000003,0.018000000000000002,0.001
0.019000000000000003,0.001,0.018000000000000002
0.019200000000000002,0.018000000000000002,0.0012000000000000001
0.019200000000000002,0.0012000000000000001,0.018000000000000002
0.019500000000000003,0.018000000000000002,0.0015
0.019500000000000003,0.0015,0.018000000000000002
0.0197,0.015,0.0047
0.0197,0.0047,0.015
0.0198,0.018000000000000002,0.0018000000000000002
0.0198,0.0018000000000000002,0.018000000000000002
0.02,0.01,0.01
0.020200000000000003,0.012,0.0082
0.020200000000000003,0.018000000000000002,0.0022
0.020200000000000003,0.0022,0.018000000000000002
0.020200000000000003,0.0082,0.012
0.0206,0.015,0.0056
0.0206,0.0056,0.015
0.020700000000000003,0.018000000000000002,0.0027
0.020700000000000003,0.0027,0.018000000000000002
0.021300000000000003,0.018000000000000002,0.0033
0.021300000000000003,0.0033,0.018000000000000002
0.0218,0.015,0.0068000000000000005
0.0218,0.0068000000000000005,0.015
0.021900000000000003,0.018000000000000002,0.0039000000000000003
0.021900000000000003,0.0039000000000000003,0.018000000000000002
0.022,0,0.022
0.022,0.01,0.012
0.022,0.012,0.01
0.022,0.022,0
0.02200000001,0.022,1e-11
0.02200000001,1e-11,0.022
0.022000000012,0.022,1.2e-11
0.022000000012,1.2e-11,0.022
0.022000000015,0.022,1.5e-11
0.022000000015,1.5e-11,0.022
0.022000000018,0.022,1.8e-11
0.022000000018,1.8e-11,0.022
0.022000000021999998,0.022,2.1999999999999998e-11
0.022000000021999998,2.1999999999999998e-11,0.022
0.022000000026999998,0.022,2.7e-11
0.022000000026999998,2.7e-11,0.022
0.022000000032999997,0.022,3.3e-11
0.022000000032999997,3.3e-11,0.022
0.022000000039,0.022,3.9e-11
0.022000000039,3.9e-11,0.022
0.022000000047,0.022,4.7e-11
0.022000000047,4.7e-11,0.022
0.022000000056,0.022,5.6e-11
0.022000000056,5.6e-11,0.022
0.022000000068,0.022,6.8e-11
0.022000000068,6.8e-11,0.022
0.022000000082,0.022,8.2e-11
0.022000000082,8.2e-11,0.022
0.0220000001,0.022,9.999999999999999e-11
0.0220000001,9.999999999999999e-11,0.022
0.022000000119999998,0.022,1.2e-10
0.022000000119999998,1.2e-10,0.022
0.022000000149999997,0.022,1.5e-10
0.022000000149999997,1.5e-10,0.022
0.02200000018,0.022,1.8e-10
0.02200000018,1.8e-10,0.022
0.02200000022,0.022,2.2e-10
0.02200000022,2.2e-10,0.022
0.02200000027,0.022,2.7e-10
0.02200000027,2.7e-10,0.022
0.02200000033,0.022,3.3e-10
0.02200000033,3.3e-10,0.022
0.02200000039,0.022,3.9e-10
0.02200000039,3.9e-10,0.022
0.02200000047,0.022,4.699999999999999e-10
0.02200000047,4.699999999999999e-10,0.022
0.02200000056,0.022,5.599999999999999e-10
0.02200000056,5.599999999999999e-10,0.022
0.02200000068,0.022,6.799999999999999e-10
0.02200000068,6.799999999999999e-10,0.022
0.022000000819999997,0.022,8.2e-10
0.022000000819999997,8.2e-10,0.022
0.022000000999999998,0.022,1e-09
0.022000000999999998,1e-09,0.022
0.022000001199999997,0.022,1.2e-09
0.022000001199999997,1.2e-09,0.022
0.022000001499999998,0.022,1.5e-09
0.022000001499999998,1.5e-09,0.022
0.0220000018,0.022,1.8e-09
0.0220000018,1.8e-09,0.022
0.0220000022,0.022,2.2000000000000003e-09
0.0220000022,2.2000000000000003e-09,0.022
0.0220000027,0.022,2.7e-09
0.0220000027,2.7e-09,0.022
0.022000003299999998,0.022,3.3e-09
0.022000003299999998,3.3e-09,0.022
0.0220000039,0.022,3.9e-09
0.0220000039,3.9e-09,0.022
0.0220000047,0.022,4.7e-09
0.0220000047,4.7e-09,0.022
0.022000005599999997,0.022,5.6000000000000005e-09
0.022000005599999997,5.6000000000000005e-09,0.022
0.0220000068,0.022,6.8000000000000005e-09
0.0220000068,6.8000000000000005e-09,0.022
0.022000008199999997,0.022,8.2e-09
0.022000008199999997,8.2e-09,0.022
0.02200001,0.022,1e-08
0.02200001,1e-08,0.022
0.022000012,0.022,1.2000000000000002e-08
0.022000012,1.2000000000000002e-08,0.022
0.022000014999999998,0.022,1.5000000000000002e-08
0.022000014999999998,1.5000000000000002e-08,0.022
0.022000018,0.022,1.8000000000000002e-08
0.022000018,1.8000000000000002e-08,0.022
0.022000021999999998,0.022,2.2000000000000002e-08
0.022000021999999998,2.2000000000000002e-08,0.022
0.022000027,0.022,2.7e-08
0.022000027,2.7e-08,0.022
0.022000033,0.022,3.3000000000000004e-08
0.022000033,3.3000000000000004e-08,0.022
0.022000039,0.022,3.9000000000000005e-08
0.022000039,3.9000000000000005e-08,0.022
0.022000047,0.022,4.7000000000000004e-08
0.022000047,4.7000000000000004e-08,0.022
0.022000055999999997,0.022,5.6000000000000005e-08
0.022000055999999997,5.6000000000000005e-08,0.022
0.022000067999999998,0.022,6.8e-08
0.022000067999999998,6.8e-08,0.022
0.022000081999999997,0.022,8.2e-08
0.022000081999999997,8.2e-08,0.022
0.022000099999999998,0.022,1e-07
0.022000099999999998,1e-07,0.022
0.022000119999999998,0.022,1.2000000000000002e-07
0.022000119999999998,1.2000000000000002e-07,0.022
0.02200015,0.022,1.5e-07
0.02200015,1.5e-07,0.022
0.022000179999999998,0.022,1.8e-07
0.022000179999999998,1.8e-07,0.022
0.022000219999999997,0.022,2.2e-07
0.022000219999999997,2.2e-07,0.022
0.02200027,0.022,2.7e-07
0.02200027,2.7e-07,0.022
0.02200033,0.022,3.3e-07
0.02200033,3.3e-07,0.022
0.022000389999999998,0.022,3.9e-07
0.022000389999999998,3.9e-07,0.022
0.022000469999999998,0.022,4.7e-07
0.022000469999999998,4.7e-07,0.022
0.02200056,0.022,5.6e-07
0.02200056,5.6e-07,0.022
0.022000679999999998,0.022,6.800000000000001e-07
0.022000679999999998,6.800000000000001e-07,0.022
0.022000819999999997,0.022,8.2e-07
0.022000819999999997,8.2e-07,0.022
0.022001,0.022,1e-06
0.022001,1e-06,0.022
0.0220012,0.022,1.2e-06
0.0220012,1.2e-06,0.022
0.0220015,0.022,1.5e-06
0.0220015,1.5e-06,0.022
0.0220018,0.022,1.8e-06
0.0220018,1.8e-06,0.022
0.0220022,0.022,2.2e-06
0.0220022,2.2e-06,0.022
0.0220027,0.022,2.7e-06
0.0220027,2.7e-06,0.022
0.0220033,0.022,3.2999999999999997e-06
0.0220033,3.2999999999999997e-06,0.022
0.0220039,0.022,3.9e-06
0.0220039,3.9e-06,0.022
0.0220047,0.022,4.7e-06
0.0220047,4.7e-06,0.022
0.0220056,0.022,5.6e-06
0.0220056,5.6e-06,0.022
0.0220068,0.022,6.799999999999999e-06
0.0220068,6.799999999999999e-06,0.022
0.0220082,0.022,8.2e-06
0.0220082,8.2e-06,0.022
0.02201,0.022,9.999999999999999e-06
0.02201,9.999999999999999e-06,0.022
0.022012,0.022,1.2e-05
0.022012,1.2e-05,0.022
0.022015,0.022,1.4999999999999999e-05
0.022015,1.4999999999999999e-05,0.022
0.022018,0.022,1.8e-05
0.022018,1.8e-05,0.022
0.022022,0.022,2.2e-05
0.022022,2.2e-05,0.022
0.022026999999999998,0.022,2.7e-05
0.022026999999999998,2.7e-05,0.022
0.022032999999999997,0.022,3.2999999999999996e-05
0.022032999999999997,3.2999999999999996e-05,0.022
0.022039,0.022,3.9e-05
0.022039,3.9e-05,0.022
0.022046999999999997,0.022,4.7e-05
0.022046999999999997,4.7e-05,0.022
0.022056,0.022,5.6e-05
0.022056,5.6e-05,0.022
0.022067999999999997,0.022,6.8e-05
0.022067999999999997,6.8e-05,0.022
0.022081999999999997,0.022,8.2e-05
0.022081999999999997,8.2e-05,0.022
0.022099999999999998,0.022,0.0001
0.022099999999999998,0.0001,0.022
0.022119999999999997,0.022,0.00012000000000000002
0.022119999999999997,0.00012000000000000002,0.022
0.02215,0.022,0.00015000000000000001
0.02215,0.00015000000000000001,0.022
0.02218,0.022,0.00018
0.02218,0.00018,0.022
0.02222,0.022,0.00022
0.02222,0.00022,0.022
0.022269999999999998,0.022,0.00027
0.022269999999999998,0.00027,0.022
0.02233,0.022,0.00033000000000000005
0.02233,0.00033000000000000005,0.022
